filename,postgres_time_0,postgres_time_1,postgres_time_2
row_extra_quote54_col2.csv,0.013169527053833008,0.014104604721069336,0.019289255142211914
row_more_sep_row6_col1.csv,0.015039920806884766,0.013818502426147461,0.012116670608520508
row_extra_quote27_col0.csv,0.016536951065063477,0.015735864639282227,0.013485431671142578
row_more_sep_row16_col5.csv,0.014036178588867188,0.013080358505249023,0.014948606491088867
row_extra_quote42_col7.csv,0.015561580657958984,0.01561737060546875,0.015531539916992188
row_less_sep_row31_col6.csv,0.014472723007202148,0.012149333953857422,0.017772436141967773
row_less_sep_row73_col1.csv,0.01389932632446289,0.012297868728637695,0.014052152633666992
row_extra_quote18_col7.csv,0.013817071914672852,0.012112617492675781,0.015220165252685547
row_more_sep_row31_col2.csv,0.018707990646362305,0.013215303421020508,0.012591361999511719
row_extra_quote74_col5.csv,0.016077041625976562,0.013697147369384766,0.01256418228149414
row_less_sep_row0_col3.csv,0.014998435974121094,0.019577741622924805,0.016616344451904297
row_extra_quote35_col4.csv,0.01455545425415039,0.012130022048950195,0.014262676239013672
row_less_sep_row25_col3.csv,0.016463041305541992,0.017875194549560547,0.014527082443237305
row_extra_quote74_col2.csv,0.018575668334960938,0.021666288375854492,0.014797687530517578
row_extra_quote9_col5.csv,0.01537179946899414,0.015932321548461914,0.012224912643432617
row_extra_quote21_col0.csv,0.014423608779907227,0.015161514282226562,0.01371908187866211
row_field_delimiter_27_0x20.csv,0.014466524124145508,0.013493537902832031,0.011974811553955078
row_more_sep_row25_col1.csv,0.015497207641601562,0.01873946189880371,0.01787400245666504
row_more_sep_row53_col8.csv,0.018555164337158203,0.014006614685058594,0.012709379196166992
row_less_sep_row12_col5.csv,0.013776779174804688,0.014182567596435547,0.014556169509887695
row_less_sep_row69_col2.csv,0.013808727264404297,0.014353275299072266,0.015815019607543945
row_extra_quote7_col4.csv,0.015450716018676758,0.013944864273071289,0.015322208404541016
row_less_sep_row53_col3.csv,0.018671274185180664,0.015671730041503906,0.013294219970703125
row_field_delimiter_45_0x20.csv,0.01416325569152832,0.013239622116088867,0.013425827026367188
row_extra_quote17_col4.csv,0.01382899284362793,0.012463569641113281,0.01215219497680664
row_less_sep_row12_col2.csv,0.015655994415283203,0.01397705078125,0.014268636703491211
row_extra_quote39_col4.csv,0.01420450210571289,0.012085676193237305,0.011859893798828125
row_extra_quote0_col8.csv,0.000408172607421875,0.0006754398345947266,0.0004935264587402344
row_less_sep_row25_col6.csv,0.014319181442260742,0.013264179229736328,0.012444734573364258
row_more_sep_row26_col0.csv,0.014514684677124023,0.013291120529174805,0.013097763061523438
row_extra_quote28_col2.csv,0.012095451354980469,0.012531757354736328,0.01307225227355957
row_more_sep_row36_col3.csv,0.011242389678955078,0.012258529663085938,0.011156558990478516
row_more_sep_row38_col6.csv,0.012189865112304688,0.012506246566772461,0.01607966423034668
row_extra_quote64_col3.csv,0.015032291412353516,0.013847827911376953,0.013273000717163086
row_extra_quote12_col4.csv,0.015477657318115234,0.013944625854492188,0.012063741683959961
row_less_sep_row6_col3.csv,0.012990474700927734,0.011950969696044922,0.011237859725952148
row_more_sep_row17_col4.csv,0.013642549514770508,0.011957168579101562,0.013731718063354492
row_less_sep_row54_col5.csv,0.014561653137207031,0.013107776641845703,0.012225151062011719
row_less_sep_row32_col1.csv,0.014003515243530273,0.013566255569458008,0.014472484588623047
row_extra_quote24_col1.csv,0.0158231258392334,0.014281511306762695,0.012651920318603516
row_field_delimiter_64_0x20.csv,0.014108896255493164,0.01326441764831543,0.013572216033935547
row_less_sep_row41_col2.csv,0.013521671295166016,0.014475822448730469,0.01256704330444336
row_extra_quote7_col6.csv,0.012996912002563477,0.013027429580688477,0.013131856918334961
