filename,univocity_time_0,univocity_time_1,univocity_time_2
"row_less_sep_row75_col6.csv",0.004109169822186232,0.005175346974283457,0.0035297090653330088
"row_more_sep_row64_col5.csv",0.005564106162637472,0.0040446738712489605,0.005182853899896145
"row_extra_quote23_col5.csv",0.004604598041623831,0.00415259413421154,0.0036165439523756504
"row_more_sep_row11_col0.csv",0.00906591210514307,0.00486953416839242,0.0041779507882893085
"row_more_sep_row30_col7.csv",0.0036023310385644436,0.0036178049631416798,0.004145065788179636
"row_less_sep_row82_col8.csv",0.00469959108158946,0.00397079810500145,0.003815076081082225
"row_less_sep_row33_col2.csv",0.00486541585996747,0.005242452956736088,0.003840894903987646
"row_extra_quote46_col5.csv",0.0037597340997308493,0.004394549876451492,0.0037739230319857597
"row_field_delimiter_44_0x20.csv",0.003553752088919282,0.004470522981137037,0.003591634100303054
"row_less_sep_row69_col1.csv",0.0035977689549326897,0.007571320980787277,0.0037966088857501745
"row_extra_quote4_col3.csv",0.0036930020432919264,0.004305556882172823,0.0041852788999676704
"row_more_sep_row69_col2.csv",0.0038727910723537207,0.004167655017226934,0.004204951226711273
"row_more_sep_row45_col8.csv",0.0047752088867127895,0.00443094689399004,0.004820005968213081
"row_field_delimiter_1_0x20.csv",0.004470504820346832,0.0042691659182310104,0.004631458781659603
"row_more_sep_row50_col5.csv",0.0041097779758274555,0.004870374221354723,0.004551665857434273
"row_less_sep_row16_col3.csv",0.004388704895973206,0.0036316239275038242,0.00844449270516634
"row_more_sep_row28_col1.csv",0.004279536195099354,0.004789209924638271,0.0041298940777778625
"row_more_sep_row82_col0.csv",0.004090148955583572,0.005243481136858463,0.003902951953932643
"row_less_sep_row22_col5.csv",0.004054587800055742,0.004554815124720335,0.0036088021006435156
"row_less_sep_row51_col5.csv",0.004415641073137522,0.004765617195516825,0.0035861521027982235
"row_extra_quote83_col7.csv",0.004451456945389509,0.0036452868953347206,0.004675115924328566
"row_extra_quote41_col7.csv",0.0037083090282976627,0.004250388126820326,0.004796843975782394
"row_more_sep_row62_col3.csv",0.008689223788678646,0.004328463226556778,0.005317904055118561
"row_more_sep_row73_col6.csv",0.004447671119123697,0.0037468839436769485,0.0037401390727609396
"row_more_sep_row71_col4.csv",0.004271605983376503,0.004071113187819719,0.003977069165557623
"row_less_sep_row20_col3.csv",0.005038981791585684,0.0047618672251701355,0.00463901599869132
"row_less_sep_row70_col7.csv",0.004097654949873686,0.004492451902478933,0.004761449061334133
"row_less_sep_row78_col6.csv",0.003958936780691147,0.004059161059558392,0.004455390851944685
"row_less_sep_row18_col7.csv",0.004285668022930622,0.007867766544222832,0.0038217809051275253
"row_extra_quote55_col0.csv",0.003649987978860736,0.0043772198259830475,0.003758986946195364
"row_extra_quote71_col5.csv",0.00387411005795002,0.0039518168196082115,0.004668868146836758
"row_less_sep_row35_col4.csv",0.0037969660479575396,0.0039278618060052395,0.0035502270329743624
"row_extra_quote19_col5.csv",0.003616088069975376,0.0036960940342396498,0.005042456090450287
"row_extra_quote41_col4.csv",0.003965577110648155,0.003777038073167205,0.003648170968517661
"row_more_sep_row58_col8.csv",0.004150954075157642,0.004466279875487089,0.00836969818919897
"row_more_sep_row46_col4.csv",0.004116985015571117,0.003810836933553219,0.004264675080776215
"row_more_sep_row13_col3.csv",0.003793705953285098,0.003705885959789157,0.004537547007203102
"row_extra_quote78_col1.csv",0.003776371944695711,0.004325870890170336,0.003684787079691887
"row_extra_quote57_col7.csv",0.003675387939438224,0.005219878163188696,0.004342051222920418
"row_extra_quote59_col3.csv",0.003975866828113794,0.004105194937437773,0.00473601883277297
"row_more_sep_row29_col2.csv",0.003657924011349678,0.0047640250995755196,0.004541859030723572
"row_more_sep_row57_col8.csv",0.007895401678979397,0.0038966399151831865,0.0038993279449641705
"row_more_sep_row80_col6.csv",0.004265204071998596,0.0040377238765358925,0.004020538181066513
"row_more_sep_row52_col6.csv",0.0035728379152715206,0.004144333768635988,0.004733706824481487
"row_extra_quote80_col0.csv",0.004176517017185688,0.00462767481803894,0.00453869579359889
"row_extra_quote66_col3.csv",0.003983986098319292,0.0037007341161370277,0.0043549551628530025
"row_more_sep_row83_col8.csv",0.0043070148676633835,0.004873796831816435,0.004190647974610329
"row_less_sep_row37_col2.csv",0.004968763794749975,0.008714118041098118,0.003760487074032426
"row_less_sep_row78_col8.csv",0.005751751828938723,0.0034868670627474785,0.004189277067780495
"row_more_sep_row26_col4.csv",0.005709297955036163,0.003774370066821575,0.0036547479685395956
"row_extra_quote67_col2.csv",0.0037941141054034233,0.003900300944224,0.004294247832149267
"row_less_sep_row69_col6.csv",0.004619070794433355,0.004324325826019049,0.0047861309722065926
"row_extra_quote3_col4.csv",0.0039920019917190075,0.004099260084331036,0.005028405226767063
"row_more_sep_row74_col1.csv",0.004312613978981972,0.006396579090505838,0.011554881930351257
"row_extra_quote47_col4.csv",0.005225395783782005,0.004818649031221867,0.006471189204603434
"row_extra_quote53_col3.csv",0.007882515899837017,0.006586303934454918,0.005672692786902189
"row_extra_quote79_col1.csv",0.005728432908654213,0.006717300973832607,0.00542059913277626
"row_more_sep_row53_col5.csv",0.005791615229099989,0.005558982957154512,0.005473244935274124
"row_less_sep_row79_col7.csv",0.011796019040048122,0.010413723066449165,0.005945940967649221
"row_extra_quote1_col6.csv",0.0073338961228728294,0.0037329751066863537,0.004332257900387049
"row_less_sep_row62_col8.csv",0.00841173529624939,0.003665945027023554,0.003693006932735443
"row_more_sep_row25_col6.csv",0.003919790033251047,0.005086604040116072,0.004133101087063551
"row_extra_quote56_col3.csv",0.004002382978796959,0.004364407155662775,0.0036721948999911547
"row_extra_quote32_col2.csv",0.004074553027749062,0.004334001801908016,0.0049328189343214035
"row_more_sep_row25_col5.csv",0.004473608918488026,0.004246377851814032,0.004027108196169138
"row_more_sep_row6_col0.csv",0.004075522068887949,0.004016371909528971,0.003953494131565094
"row_extra_quote62_col7.csv",0.0038854670710861683,0.007902952842414379,0.004227267112582922
"row_more_sep_row38_col0.csv",0.0037220700178295374,0.003916436806321144,0.00452527217566967
