filename,mysql_time_0,mysql_time_1,mysql_time_2
row_extra_quote37_col0.csv,0.07217884063720703,0.08406352996826172,0.07579159736633301
row_extra_quote17_col1.csv,0.07767486572265625,0.11319112777709961,0.07879090309143066
row_extra_quote38_col0.csv,0.07299113273620605,0.10645532608032227,0.07100415229797363
row_less_sep_row37_col6.csv,0.0732879638671875,0.07089495658874512,0.07415342330932617
row_extra_quote16_col8.csv,0.08974790573120117,0.0754244327545166,0.07074546813964844
row_less_sep_row15_col5.csv,0.0946807861328125,0.07771563529968262,0.074737548828125
row_less_sep_row15_col1.csv,0.10600066184997559,0.06920313835144043,0.07259988784790039
row_less_sep_row67_col5.csv,0.0708158016204834,0.07439875602722168,0.06323575973510742
row_less_sep_row12_col8.csv,0.07029557228088379,0.07442307472229004,0.08131027221679688
row_extra_quote45_col8.csv,0.08971166610717773,0.07813858985900879,0.17539620399475098
row_field_delimiter_29_0x20.csv,0.0719919204711914,0.08392763137817383,0.07473087310791016
row_field_delimiter_67_0x20.csv,0.06762385368347168,0.07013487815856934,0.07253575325012207
row_less_sep_row53_col6.csv,0.06964278221130371,0.09313011169433594,0.06681275367736816
row_more_sep_row60_col0.csv,0.09870386123657227,0.10080337524414062,0.07348895072937012
row_extra_quote70_col8.csv,0.08015847206115723,0.12535619735717773,0.1516566276550293
row_extra_quote22_col6.csv,0.07658791542053223,0.10295677185058594,0.06653285026550293
row_extra_quote20_col5.csv,0.0719146728515625,0.07183051109313965,0.06768631935119629
row_less_sep_row68_col3.csv,0.06946372985839844,0.07287859916687012,0.07731270790100098
row_less_sep_row59_col7.csv,0.07606172561645508,0.09805130958557129,0.07320094108581543
row_more_sep_row77_col2.csv,0.07204580307006836,0.06789064407348633,0.09840703010559082
row_more_sep_row82_col4.csv,0.07038259506225586,0.07894372940063477,0.10245037078857422
row_more_sep_row61_col4.csv,0.0683755874633789,0.09531402587890625,0.0745851993560791
row_less_sep_row54_col1.csv,0.07176852226257324,0.07629275321960449,0.0752403736114502
row_extra_quote56_col4.csv,0.06984806060791016,0.07463788986206055,0.06653594970703125
row_more_sep_row33_col3.csv,0.07237863540649414,0.06766057014465332,0.11664080619812012
row_extra_quote57_col6.csv,0.1088716983795166,0.07869982719421387,0.018296003341674805
row_more_sep_row19_col0.csv,0.06822466850280762,0.07135391235351562,0.06389355659484863
row_more_sep_row23_col6.csv,0.09137821197509766,0.09881854057312012,0.07819700241088867
row_less_sep_row21_col2.csv,0.07612276077270508,0.07389450073242188,0.07181930541992188
row_more_sep_row66_col5.csv,0.07756900787353516,0.07149791717529297,0.06985783576965332
row_extra_quote5_col2.csv,0.09847116470336914,0.0788872241973877,0.07478547096252441
row_less_sep_row4_col2.csv,0.10756278038024902,0.079681396484375,0.07715177536010742
