filename,clevercs_time_0,clevercs_time_1,clevercs_time_2
row_extra_quote14_col4.csv,0.006027698516845703,0.0027513504028320312,0.002767324447631836
row_more_sep_row5_col3.csv,0.0013568401336669922,0.0017011165618896484,0.0013768672943115234
row_more_sep_row10_col0.csv,0.00147247314453125,0.0016589164733886719,0.0016124248504638672
row_less_sep_row2_col2.csv,0.0018188953399658203,0.0015072822570800781,0.001539468765258789
row_more_sep_row13_col2.csv,0.0016722679138183594,0.0014846324920654297,0.0012707710266113281
row_more_sep_row2_col4.csv,0.0013856887817382812,0.0020346641540527344,0.0014922618865966797
row_extra_quote3_col1.csv,0.0018279552459716797,0.0019800662994384766,0.0017611980438232422
row_more_sep_row3_col1.csv,0.0016126632690429688,0.0013804435729980469,0.001748800277709961
row_extra_quote0_col0.csv,0.001729726791381836,0.0016624927520751953,0.0016264915466308594
row_extra_quote10_col3.csv,0.0022439956665039062,0.0021123886108398438,0.002203702926635742
row_more_sep_row8_col2.csv,0.0015153884887695312,0.001558542251586914,0.0016453266143798828
row_extra_quote17_col1.csv,0.0025300979614257812,0.0025146007537841797,0.0025177001953125
row_less_sep_row15_col1.csv,0.0016372203826904297,0.001239776611328125,0.00153350830078125
row_more_sep_row19_col0.csv,0.0015859603881835938,0.0012888908386230469,0.0013020038604736328
row_extra_quote5_col2.csv,0.002033233642578125,0.0018310546875,0.001932382583618164
row_less_sep_row4_col2.csv,0.0019288063049316406,0.0015106201171875,0.0017025470733642578
row_less_sep_row10_col1.csv,0.001390695571899414,0.0014390945434570312,0.0015780925750732422
row_extra_quote1_col3.csv,0.0019180774688720703,0.001561880111694336,0.0018677711486816406
row_field_delimiter_5_0x20.csv,0.0014722347259521484,0.0015559196472167969,0.001466989517211914
row_less_sep_row4_col4.csv,0.0014224052429199219,0.0015294551849365234,0.0014538764953613281
row_less_sep_row19_col4.csv,0.0013790130615234375,0.0018279552459716797,0.0016582012176513672
row_less_sep_row5_col1.csv,0.0016291141510009766,0.0014889240264892578,0.0013885498046875
row_more_sep_row11_col0.csv,0.001481771469116211,0.0019578933715820312,0.0014655590057373047
row_extra_quote4_col3.csv,0.0025320053100585938,0.0018813610076904297,0.002022981643676758
row_field_delimiter_1_0x20.csv,0.0013315677642822266,0.0015881061553955078,0.0015120506286621094
row_less_sep_row16_col3.csv,0.002092123031616211,0.0017828941345214844,0.0014519691467285156
row_less_sep_row20_col3.csv,0.001459360122680664,0.001447916030883789,0.0016870498657226562
row_more_sep_row13_col3.csv,0.0015783309936523438,0.0013260841369628906,0.0013537406921386719
row_extra_quote3_col4.csv,0.002702951431274414,0.002169370651245117,0.002082347869873047
row_more_sep_row6_col0.csv,0.0015370845794677734,0.0014960765838623047,0.0014033317565917969
row_extra_quote11_col4.csv,0.002507925033569336,0.0026519298553466797,0.002591371536254883
row_extra_quote11_col2.csv,0.002279520034790039,0.0022165775299072266,0.0021567344665527344
row_less_sep_row13_col2.csv,0.0014307498931884766,0.0015611648559570312,0.0018656253814697266
row_field_delimiter_4_0x20.csv,0.0015106201171875,0.0014367103576660156,0.0013415813446044922
row_more_sep_row2_col3.csv,0.001817464828491211,0.0014204978942871094,0.0013146400451660156
row_more_sep_row15_col2.csv,0.0015134811401367188,0.0021746158599853516,0.0013773441314697266
row_more_sep_row15_col0.csv,0.0015482902526855469,0.001317739486694336,0.0014908313751220703
row_less_sep_row2_col4.csv,0.0014221668243408203,0.0014545917510986328,0.0014681816101074219
row_more_sep_row4_col3.csv,0.0015909671783447266,0.0015544891357421875,0.0014185905456542969
row_extra_quote1_col4.csv,0.0018417835235595703,0.0020287036895751953,0.0018529891967773438
row_less_sep_row15_col2.csv,0.002667665481567383,0.001619100570678711,0.001573801040649414
row_less_sep_row1_col1.csv,0.0013811588287353516,0.0012955665588378906,0.0013196468353271484
row_less_sep_row9_col3.csv,0.0015003681182861328,0.0014917850494384766,0.0014889240264892578
row_field_delimiter_3_0x20.csv,0.001413583755493164,0.0016641616821289062,0.001409769058227539
row_more_sep_row18_col4.csv,0.0014922618865966797,0.0015349388122558594,0.0014574527740478516
row_extra_quote19_col0.csv,0.0028219223022460938,0.002543210983276367,0.0028159618377685547
row_less_sep_row15_col4.csv,0.0015079975128173828,0.0014007091522216797,0.0014748573303222656
row_extra_quote2_col2.csv,0.0020987987518310547,0.0020689964294433594,0.002753019332885742
row_more_sep_row12_col0.csv,0.0014755725860595703,0.0015859603881835938,0.0015072822570800781
row_extra_quote0_col3.csv,0.0017542839050292969,0.0019125938415527344,0.0016164779663085938
row_less_sep_row10_col3.csv,0.0014772415161132812,0.001542806625366211,0.0013823509216308594
file_header_multirow_2.csv,0.0008442401885986328,0.0009512901306152344,0.0008802413940429688
row_more_sep_row8_col1.csv,0.0016736984252929688,0.0014734268188476562,0.0013873577117919922
row_extra_quote7_col0.csv,0.0020895004272460938,0.002679109573364258,0.0021238327026367188
row_more_sep_row15_col1.csv,0.0014171600341796875,0.0014433860778808594,0.0014488697052001953
row_more_sep_row19_col4.csv,0.00148773193359375,0.0017116069793701172,0.0024309158325195312
row_extra_quote20_col1.csv,0.003469228744506836,0.0028214454650878906,0.0028171539306640625
file_preamble.csv,0.0010063648223876953,0.0011603832244873047,0.0009527206420898438
row_more_sep_row5_col1.csv,0.001617431640625,0.0017468929290771484,0.0014188289642333984
row_more_sep_row16_col3.csv,0.0015244483947753906,0.0013871192932128906,0.001669168472290039
row_less_sep_row0_col1.csv,0.0016818046569824219,0.0016760826110839844,0.0023598670959472656
row_field_delimiter_6_0x20.csv,0.0016798973083496094,0.001485586166381836,0.0013885498046875
row_extra_quote8_col3.csv,0.0021004676818847656,0.002543210983276367,0.002167940139770508
file_record_delimiter_0xA.csv,0.0009281635284423828,0.0008273124694824219,0.0007722377777099609
row_more_sep_row1_col4.csv,0.0016121864318847656,0.0015819072723388672,0.0014927387237548828
row_extra_quote8_col0.csv,0.002857685089111328,0.0028858184814453125,0.0024411678314208984
row_less_sep_row4_col3.csv,0.0015034675598144531,0.001398324966430664,0.001619577407836914
row_less_sep_row17_col4.csv,0.0017096996307373047,0.0016148090362548828,0.0016453266143798828
row_extra_quote0_col4.csv,0.0018820762634277344,0.0017426013946533203,0.0017476081848144531
row_more_sep_row11_col2.csv,0.0013315677642822266,0.0012857913970947266,0.0014622211456298828
row_less_sep_row11_col2.csv,0.0014455318450927734,0.0015037059783935547,0.001405477523803711
row_more_sep_row18_col3.csv,0.0023508071899414062,0.0019409656524658203,0.0017695426940917969
row_extra_quote17_col0.csv,0.002536773681640625,0.003981828689575195,0.0026285648345947266
row_extra_quote19_col4.csv,0.003079652786254883,0.0031805038452148438,0.0035920143127441406
row_more_sep_row6_col4.csv,0.0016791820526123047,0.0015730857849121094,0.0013363361358642578
row_more_sep_row2_col0.csv,0.001528024673461914,0.0014417171478271484,0.0013937950134277344
row_more_sep_row13_col1.csv,0.0014743804931640625,0.0016808509826660156,0.0014913082122802734
row_more_sep_row6_col1.csv,0.0014102458953857422,0.001684427261352539,0.0014717578887939453
row_less_sep_row0_col3.csv,0.001355886459350586,0.0015642642974853516,0.0015692710876464844
row_extra_quote7_col4.csv,0.002592325210571289,0.0022797584533691406,0.0029823780059814453
row_extra_quote17_col4.csv,0.002952098846435547,0.004364490509033203,0.0031890869140625
row_less_sep_row12_col2.csv,0.0015201568603515625,0.0013358592987060547,0.0014598369598388672
row_extra_quote12_col4.csv,0.0026302337646484375,0.0033473968505859375,0.0029168128967285156
row_less_sep_row6_col3.csv,0.0015835762023925781,0.0016422271728515625,0.0016460418701171875
row_more_sep_row17_col4.csv,0.001802682876586914,0.0016226768493652344,0.0023169517517089844
row_more_sep_row4_col2.csv,0.0016105175018310547,0.001714944839477539,0.002551555633544922
row_extra_quote15_col4.csv,0.003780364990234375,0.003411531448364258,0.004376411437988281
row_less_sep_row4_col1.csv,0.0023119449615478516,0.0016360282897949219,0.0015347003936767578
row_more_sep_row0_col3.csv,0.0018069744110107422,0.0015892982482910156,0.0016214847564697266
file_field_delimiter_0x2C_0x20.csv,0.0008459091186523438,0.000990152359008789,0.0009174346923828125
row_less_sep_row11_col3.csv,0.0015125274658203125,0.0015790462493896484,0.0015728473663330078
row_less_sep_row18_col4.csv,0.0018727779388427734,0.0018701553344726562,0.0015101432800292969
row_more_sep_row9_col1.csv,0.0014657974243164062,0.0014166831970214844,0.0019562244415283203
row_less_sep_row7_col1.csv,0.0016634464263916016,0.0016872882843017578,0.0016717910766601562
row_less_sep_row17_col2.csv,0.001917123794555664,0.0019528865814208984,0.0027937889099121094
row_less_sep_row6_col1.csv,0.0014743804931640625,0.0014235973358154297,0.0018734931945800781
row_extra_quote16_col0.csv,0.002749919891357422,0.0025501251220703125,0.0023796558380126953
row_extra_quote12_col0.csv,0.0021376609802246094,0.002560853958129883,0.0024259090423583984
row_field_delimiter_18_0x20.csv,0.0015418529510498047,0.0014257431030273438,0.0015347003936767578
row_more_sep_row8_col3.csv,0.001512289047241211,0.001317739486694336,0.0014405250549316406
row_more_sep_row16_col1.csv,0.0018787384033203125,0.0016889572143554688,0.0014345645904541016
row_extra_quote5_col1.csv,0.001984119415283203,0.0017795562744140625,0.0026798248291015625
row_extra_quote13_col2.csv,0.002251148223876953,0.0022552013397216797,0.002347230911254883
row_more_sep_row20_col3.csv,0.0015492439270019531,0.001485586166381836,0.0016248226165771484
row_less_sep_row16_col2.csv,0.0015769004821777344,0.0015006065368652344,0.0013604164123535156
row_extra_quote16_col1.csv,0.0025451183319091797,0.0024785995483398438,0.002698183059692383
row_less_sep_row10_col2.csv,0.0017468929290771484,0.001508474349975586,0.0016567707061767578
row_more_sep_row12_col4.csv,0.001556396484375,0.0016922950744628906,0.0017762184143066406
row_more_sep_row8_col4.csv,0.0014634132385253906,0.0014994144439697266,0.003072500228881836
row_more_sep_row18_col0.csv,0.0015559196472167969,0.0017850399017333984,0.001538991928100586
row_less_sep_row12_col4.csv,0.0015759468078613281,0.001547098159790039,0.0013904571533203125
row_more_sep_row3_col2.csv,0.001651763916015625,0.0015947818756103516,0.0014314651489257812
row_more_sep_row13_col0.csv,0.0014727115631103516,0.001535177230834961,0.001516103744506836
row_extra_quote8_col2.csv,0.002250194549560547,0.0024857521057128906,0.002394437789916992
row_extra_quote9_col3.csv,0.0023314952850341797,0.0020780563354492188,0.0023615360260009766
row_less_sep_row12_col3.csv,0.0014548301696777344,0.001787424087524414,0.0022640228271484375
row_less_sep_row14_col1.csv,0.0014929771423339844,0.0014541149139404297,0.0014202594757080078
file_field_delimiter_0x9.csv,0.0008230209350585938,0.0009098052978515625,0.0008513927459716797
row_more_sep_row5_col4.csv,0.0013659000396728516,0.0013370513916015625,0.0018994808197021484
row_extra_quote16_col3.csv,0.002515077590942383,0.0031270980834960938,0.0027053356170654297
row_extra_quote16_col4.csv,0.003178834915161133,0.003101825714111328,0.0030670166015625
file_no_payload.csv,0.00018215179443359375,0.0002071857452392578,0.00014162063598632812
row_extra_quote13_col0.csv,0.002403736114501953,0.0031006336212158203,0.0023903846740722656
row_extra_quote1_col2.csv,0.0018019676208496094,0.0016937255859375,0.0017514228820800781
row_extra_quote12_col2.csv,0.0032007694244384766,0.002434968948364258,0.0026655197143554688
row_less_sep_row2_col3.csv,0.001476287841796875,0.0016396045684814453,0.0015761852264404297
file_header_only.csv,0.000209808349609375,0.00013756752014160156,0.0001418590545654297
file_escape_char_0x5C.csv,0.0009274482727050781,0.0010364055633544922,0.0009827613830566406
row_more_sep_row14_col0.csv,0.002020597457885742,0.0018570423126220703,0.0017349720001220703
row_more_sep_row12_col3.csv,0.0015380382537841797,0.0016062259674072266,0.0016052722930908203
row_less_sep_row14_col3.csv,0.0015895366668701172,0.0025441646575927734,0.002074718475341797
row_extra_quote12_col1.csv,0.0026078224182128906,0.002454519271850586,0.0026483535766601562
row_more_sep_row4_col1.csv,0.0016965866088867188,0.0018720626831054688,0.002787351608276367
row_more_sep_row7_col1.csv,0.0015330314636230469,0.001583099365234375,0.0016093254089355469
row_extra_quote4_col0.csv,0.002374410629272461,0.0017292499542236328,0.0018656253814697266
row_extra_quote16_col2.csv,0.00260162353515625,0.002635478973388672,0.0032105445861816406
row_extra_quote5_col0.csv,0.0021359920501708984,0.0017609596252441406,0.0020856857299804688
row_extra_quote6_col2.csv,0.0019176006317138672,0.00244140625,0.0023458003997802734
file_multitable_more.csv,0.002306699752807617,0.00215911865234375,0.0020661354064941406
row_extra_quote10_col0.csv,0.0022220611572265625,0.002093791961669922,0.002315998077392578
row_less_sep_row19_col1.csv,0.0014350414276123047,0.0020165443420410156,0.0025429725646972656
row_more_sep_row16_col0.csv,0.0013880729675292969,0.001369476318359375,0.00148773193359375
row_field_delimiter_14_0x20.csv,0.0015177726745605469,0.0016682147979736328,0.0014491081237792969
row_extra_quote14_col0.csv,0.002318859100341797,0.0023605823516845703,0.0023348331451416016
row_less_sep_row17_col3.csv,0.0014450550079345703,0.0017397403717041016,0.0017659664154052734
row_extra_quote18_col1.csv,0.002689361572265625,0.0025331974029541016,0.002526998519897461
row_less_sep_row1_col3.csv,0.0014352798461914062,0.0016040802001953125,0.0016911029815673828
row_extra_quote19_col3.csv,0.0027027130126953125,0.0025925636291503906,0.003400087356567383
row_more_sep_row4_col0.csv,0.0029175281524658203,0.001508951187133789,0.0014655590057373047
row_extra_quote19_col1.csv,0.003369569778442383,0.003021240234375,0.0038628578186035156
row_field_delimiter_8_0x20.csv,0.0017542839050292969,0.0015521049499511719,0.0015625953674316406
file_field_delimiter_0x3B.csv,0.0009818077087402344,0.0008611679077148438,0.000881195068359375
row_more_sep_row3_col3.csv,0.001425027847290039,0.001338958740234375,0.0015549659729003906
source.csv,0.0007987022399902344,0.0007734298706054688,0.0008513927459716797
row_more_sep_row14_col3.csv,0.0015239715576171875,0.00179290771484375,0.0017409324645996094
row_field_delimiter_10_0x20.csv,0.0017161369323730469,0.0016598701477050781,0.0018451213836669922
row_more_sep_row13_col4.csv,0.0016448497772216797,0.0020520687103271484,0.002146005630493164
row_extra_quote7_col2.csv,0.002820730209350586,0.004427671432495117,0.002864837646484375
row_less_sep_row11_col4.csv,0.0018208026885986328,0.001863241195678711,0.0028345584869384766
row_extra_quote13_col3.csv,0.0035817623138427734,0.004431247711181641,0.004142045974731445
row_extra_quote6_col3.csv,0.002422809600830078,0.0025687217712402344,0.0030052661895751953
row_extra_quote14_col2.csv,0.00450897216796875,0.002763986587524414,0.0037415027618408203
row_field_delimiter_16_0x20.csv,0.002020597457885742,0.0020346641540527344,0.0017943382263183594
row_extra_quote13_col1.csv,0.0027184486389160156,0.0030634403228759766,0.003124237060546875
row_more_sep_row18_col1.csv,0.0025670528411865234,0.0015571117401123047,0.002547025680541992
row_less_sep_row19_col3.csv,0.001971721649169922,0.0015778541564941406,0.0015540122985839844
row_more_sep_row5_col0.csv,0.00160980224609375,0.0017781257629394531,0.0016286373138427734
row_less_sep_row18_col2.csv,0.001850128173828125,0.0014510154724121094,0.0015034675598144531
row_more_sep_row3_col4.csv,0.0015726089477539062,0.001775503158569336,0.002378702163696289
row_extra_quote8_col4.csv,0.0027205944061279297,0.0022652149200439453,0.0024628639221191406
row_extra_quote12_col3.csv,0.002453327178955078,0.0025284290313720703,0.0027768611907958984
row_extra_quote10_col1.csv,0.0023593902587890625,0.0021631717681884766,0.002359628677368164
row_extra_quote18_col4.csv,0.004417896270751953,0.0036706924438476562,0.0033540725708007812
row_more_sep_row19_col3.csv,0.00176239013671875,0.0013365745544433594,0.0013022422790527344
row_more_sep_row7_col2.csv,0.0015904903411865234,0.0018885135650634766,0.0014595985412597656
row_extra_quote19_col2.csv,0.0029442310333251953,0.003181934356689453,0.003027200698852539
row_extra_quote2_col1.csv,0.003368854522705078,0.003406047821044922,0.00296783447265625
row_less_sep_row20_col1.csv,0.002343893051147461,0.002537250518798828,0.0018227100372314453
row_more_sep_row17_col2.csv,0.0018835067749023438,0.0021402835845947266,0.0019083023071289062
row_more_sep_row12_col1.csv,0.0032007694244384766,0.0020678043365478516,0.0017457008361816406
row_less_sep_row3_col1.csv,0.0014019012451171875,0.0013394355773925781,0.001415252685546875
row_less_sep_row7_col4.csv,0.0015411376953125,0.0014462471008300781,0.0014317035675048828
row_more_sep_row11_col4.csv,0.0017769336700439453,0.0015838146209716797,0.001537322998046875
row_more_sep_row7_col4.csv,0.0018274784088134766,0.0014235973358154297,0.0018777847290039062
row_extra_quote20_col0.csv,0.0029456615447998047,0.0034589767456054688,0.002865314483642578
row_extra_quote6_col0.csv,0.002056121826171875,0.002230405807495117,0.002471923828125
row_less_sep_row16_col1.csv,0.0023632049560546875,0.001386404037475586,0.0016481876373291016
row_more_sep_row1_col1.csv,0.0015993118286132812,0.0015878677368164062,0.0017895698547363281
row_more_sep_row11_col1.csv,0.0017981529235839844,0.001767873764038086,0.0016117095947265625
row_more_sep_row1_col0.csv,0.0013780593872070312,0.0015721321105957031,0.0016472339630126953
row_extra_quote17_col3.csv,0.002383708953857422,0.002574920654296875,0.0027773380279541016
row_extra_quote1_col0.csv,0.001737833023071289,0.0018851757049560547,0.0016405582427978516
row_more_sep_row15_col4.csv,0.0016443729400634766,0.0013897418975830078,0.0016317367553710938
row_more_sep_row3_col0.csv,0.0024361610412597656,0.00156402587890625,0.0014672279357910156
row_extra_quote0_col1.csv,0.0019941329956054688,0.0016319751739501953,0.0018353462219238281
row_extra_quote15_col3.csv,0.002561330795288086,0.002434968948364258,0.002560853958129883
row_extra_quote18_col0.csv,0.0031270980834960938,0.002554178237915039,0.0026710033416748047
row_less_sep_row3_col2.csv,0.0017783641815185547,0.0014863014221191406,0.0014491081237792969
row_more_sep_row17_col1.csv,0.0017228126525878906,0.0014605522155761719,0.001447916030883789
row_more_sep_row17_col0.csv,0.0015375614166259766,0.0014007091522216797,0.0014679431915283203
row_less_sep_row17_col1.csv,0.0023779869079589844,0.0014731884002685547,0.0016787052154541016
row_more_sep_row20_col2.csv,0.0015742778778076172,0.00131988525390625,0.0014913082122802734
row_extra_quote4_col4.csv,0.0026123523712158203,0.0022840499877929688,0.0021674633026123047
row_less_sep_row1_col2.csv,0.0014598369598388672,0.001878499984741211,0.0015892982482910156
row_extra_quote20_col2.csv,0.0029196739196777344,0.0028455257415771484,0.0030913352966308594
row_less_sep_row19_col2.csv,0.001669168472290039,0.0014581680297851562,0.0018346309661865234
row_more_sep_row10_col3.csv,0.0015339851379394531,0.0015583038330078125,0.0016722679138183594
row_more_sep_row19_col1.csv,0.0022957324981689453,0.001768350601196289,0.0016252994537353516
row_less_sep_row14_col4.csv,0.0014495849609375,0.0017764568328857422,0.0016853809356689453
row_extra_quote9_col4.csv,0.002706289291381836,0.0025780200958251953,0.002614259719848633
row_extra_quote15_col0.csv,0.0025720596313476562,0.002708911895751953,0.0031685829162597656
file_header_multirow_3.csv,0.00107574462890625,0.0010538101196289062,0.0012199878692626953
row_more_sep_row15_col3.csv,0.001520395278930664,0.001905202865600586,0.0017609596252441406
row_extra_quote11_col1.csv,0.0028672218322753906,0.00251007080078125,0.002929210662841797
file_quotation_char_0x27.csv,0.0009202957153320312,0.0010423660278320312,0.0010666847229003906
file_double_trailing_newline.csv,0.0018358230590820312,0.001991748809814453,0.002266407012939453
row_extra_quote7_col1.csv,0.003160715103149414,0.002274751663208008,0.0025682449340820312
row_more_sep_row7_col0.csv,0.001455068588256836,0.001750946044921875,0.0014107227325439453
row_field_delimiter_7_0x20.csv,0.0014667510986328125,0.0018892288208007812,0.0015397071838378906
row_field_delimiter_19_0x20.csv,0.0017044544219970703,0.0015039443969726562,0.0013892650604248047
row_extra_quote8_col1.csv,0.002076864242553711,0.0022547245025634766,0.0022401809692382812
row_more_sep_row1_col2.csv,0.001611948013305664,0.0013861656188964844,0.0017275810241699219
row_extra_quote15_col2.csv,0.002534151077270508,0.002569437026977539,0.0026175975799560547
file_escape_char_0x00.csv,0.0010716915130615234,0.0008833408355712891,0.0009303092956542969
row_extra_quote10_col4.csv,0.0036995410919189453,0.0026040077209472656,0.0030927658081054688
row_less_sep_row20_col2.csv,0.0015995502471923828,0.0017812252044677734,0.0017702579498291016
row_extra_quote14_col3.csv,0.002672433853149414,0.002683877944946289,0.0030798912048339844
row_extra_quote2_col0.csv,0.0018918514251708984,0.0021514892578125,0.001991748809814453
row_less_sep_row18_col1.csv,0.001766204833984375,0.002004384994506836,0.0018422603607177734
row_extra_quote18_col2.csv,0.0031614303588867188,0.0027959346771240234,0.002898693084716797
row_more_sep_row2_col2.csv,0.0017600059509277344,0.0023508071899414062,0.002389192581176758
row_less_sep_row5_col2.csv,0.0017142295837402344,0.0013201236724853516,0.0018236637115478516
